area_limpo,bathrooms_limpo,rooms_limpo,condo_limpo,garages_limpo,price_limpo
95,4.0,2.0,736.0,2.0,1150000.0
105,2.0,3.0,840.0,2.0,1195000.0
130,2.0,2.0,1040.0,1.0,870000.0
53,1.0,1.0,550.0,1.0,798000.0
95,3.0,3.0,1500.0,2.0,770000.0
70,2.0,2.0,560.0,2.0,750000.0
68,2.0,2.0,745.0,1.0,960000.0
43,1.0,1.0,550.0,1.0,680000.0
128,3.0,2.0,1100.0,2.0,2500000.0
212,3.0,3.0,2130.0,3.0,1800000.0
36,1.0,1.0,790.0,1.0,527000.0
36,1.0,1.0,460.0,1.0,490000.0
139,3.0,2.0,1900.0,2.0,1950000.0
50,2.0,1.0,730.0,1.0,670000.0
50,2.0,1.0,730.0,1.0,673000.0
65,2.0,2.0,650.0,2.0,906000.0
65,2.0,2.0,670.0,1.0,600000.0
129,2.0,3.0,1182.0,2.0,2050000.0
93,2.0,3.0,789.0,1.0,766000.0
134,4.0,3.0,1500.0,2.0,1900000.0
69,2.0,2.0,800.0,1.0,750000.0
45,1.0,1.0,600.0,1.0,600000.0
74,2.0,1.0,800.0,2.0,980000.0
100,2.0,3.0,1180.0,2.0,1200000.0
69,2.0,2.0,800.0,1.0,850000.0
115,3.0,2.0,1400.0,1.0,900000.0
134,5.0,3.0,1500.0,2.0,2000000.0
63,2.0,2.0,695.0,2.0,775200.0
57,2.0,1.0,496.0,1.0,790000.0
40,1.0,1.0,320.0,1.0,510000.0
74,2.0,2.0,710.0,2.0,950000.0
68,1.0,2.0,900.0,1.0,1011000.0
147,5.0,3.0,1177.0,2.0,1850000.0
138,4.0,3.0,1615.0,2.0,1580000.0
66,2.0,2.0,801.0,1.0,1090000.0
47,1.0,1.0,600.0,1.0,675000.0
41,1.0,1.0,580.0,1.0,680000.0
73,2.0,2.0,940.0,2.0,1050000.0
134,3.0,3.0,1700.0,3.0,1650000.0
100,4.0,3.0,1025.0,3.0,1000000.0
136,5.0,3.0,1969.0,3.0,1380000.0
121,4.0,3.0,1600.0,3.0,1200000.0
92,3.0,2.0,850.0,2.0,1350000.0
70,2.0,2.0,770.0,1.0,900000.0
67,2.0,2.0,900.0,2.0,950000.0
48,2.0,1.0,600.0,1.0,490000.0
69,1.0,2.0,700.0,1.0,595000.0
98,3.0,3.0,620.0,2.0,615000.0
95,3.0,3.0,600.0,2.0,540000.0
44,1.0,2.0,350.0,1.0,330000.0
52,1.0,2.0,290.0,1.0,220000.0
80,3.0,3.0,730.0,2.0,450000.0
32,1.0,1.0,650.0,1.0,400000.0
95,3.0,3.0,700.0,2.0,630000.0
65,2.0,3.0,578.0,1.0,310000.0
60,2.0,2.0,480.0,1.0,429000.0
44,1.0,2.0,200.0,1.0,205000.0
60,2.0,2.0,430.0,1.0,458000.0
40,1.0,2.0,220.0,1.0,147100.0
24,1.0,2.0,260.0,0.0,190000.0
51,1.0,2.0,380.0,1.0,315000.0
61,2.0,2.0,600.0,1.0,620000.0
60,2.0,2.0,500.0,1.0,440000.0
63,2.0,3.0,538.0,2.0,381000.0
32,1.0,1.0,300.0,0.0,334610.0
40,1.0,2.0,200.0,0.0,161900.0
66,2.0,3.0,690.0,1.0,510000.0
50,1.0,2.0,420.0,1.0,400000.0
65,2.0,2.0,440.0,1.0,269000.0
45,1.0,2.0,325.0,1.0,250000.0
63,2.0,3.0,450.0,2.0,370000.0
60,2.0,2.0,620.0,1.0,435000.0
108,3.0,2.0,620.0,2.0,649998.0
41,1.0,2.0,200.0,0.0,169000.0
72,2.0,3.0,650.0,1.0,530000.0
52,1.0,2.0,290.0,1.0,220000.0
66,2.0,3.0,690.0,1.0,510000.0
108,3.0,3.0,762.0,2.0,647777.0
44,1.0,2.0,400.0,1.0,325000.0
70,2.0,2.0,550.0,1.0,339000.0
66,2.0,3.0,690.0,1.0,500000.0
68,2.0,2.0,580.0,2.0,334000.0
78,2.0,2.0,450.0,1.0,440000.0
61,1.0,2.0,450.0,1.0,239000.0
50,1.0,2.0,380.0,1.0,383000.0
77,2.0,2.0,450.0,1.0,469000.0
82,2.0,3.0,531.0,2.0,650000.0
62,2.0,3.0,450.0,2.0,425000.0
77,2.0,2.0,550.0,2.0,508000.0
65,1.0,2.0,550.0,1.0,370000.0
106,3.0,2.0,660.0,2.0,589000.0
90,2.0,3.0,580.0,2.0,620000.0
72,2.0,3.0,590.0,1.0,289999.0
60,2.0,2.0,479.0,1.0,457000.0
60,2.0,2.0,375.0,1.0,415000.0
104,4.0,3.0,800.0,2.0,690000.0
65,2.0,2.0,500.0,1.0,300000.0
49,1.0,2.0,375.0,1.0,269000.0
84,2.0,3.0,550.0,1.0,600000.0
66,2.0,3.0,690.0,1.0,482000.0
70,2.0,2.0,530.0,1.0,340001.0
44,1.0,2.0,500.0,1.0,325000.0
58,2.0,2.0,530.0,1.0,470000.0
52,1.0,2.0,290.0,1.0,220000.0
58,2.0,2.0,550.0,1.0,445000.0
57,2.0,2.0,400.0,2.0,365000.0
62,2.0,3.0,460.0,1.0,382000.0
57,1.0,2.0,426.0,1.0,435000.0
123,5.0,3.0,600.0,2.0,800000.0
75,2.0,3.0,685.0,2.0,415000.0
60,2.0,2.0,550.0,1.0,225000.0
80,3.0,3.0,730.0,2.0,510000.0
77,2.0,2.0,500.0,2.0,504000.0
55,1.0,2.0,538.0,1.0,374445.0
34,1.0,2.0,190.0,1.0,147000.0
66,2.0,3.0,690.0,1.0,485000.0
90,3.0,3.0,650.0,2.0,630000.0
72,2.0,3.0,800.0,1.0,440000.0
95,3.0,3.0,650.0,2.0,558000.0
65,2.0,3.0,650.0,1.0,299000.0
66,2.0,3.0,690.0,1.0,491000.0
66,2.0,2.0,702.0,2.0,520000.0
41,1.0,2.0,240.0,1.0,147100.0
34,1.0,2.0,270.0,1.0,272000.0
50,1.0,2.0,490.0,1.0,270000.0
54,2.0,2.0,650.0,1.0,389000.0
52,1.0,2.0,290.0,1.0,220000.0
81,2.0,3.0,700.0,2.0,600000.0
54,2.0,2.0,650.0,1.0,390000.0
77,2.0,2.0,450.0,1.0,489000.0
69,2.0,3.0,379.0,1.0,390000.0
108,3.0,4.0,700.0,2.0,690000.0
55,2.0,2.0,640.0,1.0,418000.0
109,3.0,3.0,760.0,2.0,648777.0
65,2.0,2.0,401.0,1.0,460000.0
77,1.0,3.0,540.0,2.0,446000.0
62,2.0,3.0,490.0,1.0,382000.0
60,2.0,2.0,373.0,1.0,415000.0
64,2.0,3.0,570.0,1.0,340000.0
69,2.0,3.0,500.0,1.0,415000.0
52,1.0,2.0,365.0,1.0,339999.0
95,3.0,3.0,570.0,2.0,525000.0
44,1.0,2.0,290.0,1.0,355000.0
74,2.0,3.0,450.0,1.0,420000.0
65,2.0,2.0,490.0,1.0,385000.0
65,2.0,2.0,505.0,1.0,320000.0
41,1.0,2.0,200.0,0.0,185900.0
78,2.0,2.0,450.0,1.0,465000.0
82,2.0,3.0,531.0,2.0,670000.0
58,1.0,2.0,426.0,1.0,435000.0
70,3.0,3.0,650.0,1.0,415000.0
68,2.0,2.0,360.0,1.0,510000.0
69,2.0,3.0,530.0,1.0,415000.0
90,2.0,2.0,650.0,2.0,625000.0
60,2.0,2.0,362.0,1.0,424000.0
40,1.0,2.0,200.0,0.0,185900.0
50,1.0,2.0,340.0,1.0,240000.0
34,1.0,2.0,250.0,0.0,190000.0
59,2.0,3.0,450.0,1.0,370000.0
77,2.0,3.0,530.0,2.0,530000.0
62,2.0,2.0,755.0,1.0,399000.0
106,3.0,3.0,850.0,2.0,760000.0
65,2.0,3.0,440.0,1.0,350000.0
55,1.0,2.0,380.0,1.0,335000.0
95,4.0,3.0,630.0,2.0,534000.0
65,1.0,2.0,650.0,1.0,400000.0
66,2.0,3.0,490.0,1.0,490000.0
70,2.0,3.0,630.0,1.0,440000.0
95,3.0,3.0,580.0,2.0,525000.0
68,2.0,3.0,662.0,2.0,350000.0
95,3.0,3.0,716.0,2.0,600000.0
72,3.0,2.0,730.0,2.0,495000.0
70,2.0,2.0,584.0,1.0,350000.0
77,2.0,2.0,627.0,1.0,600000.0
77,2.0,3.0,600.0,2.0,445000.0
91,2.0,3.0,700.0,2.0,660000.0
67,2.0,3.0,450.0,2.0,380000.0
49,1.0,2.0,293.0,1.0,226000.0
49,1.0,2.0,350.0,1.0,296000.0
64,2.0,2.0,460.0,1.0,360000.0
77,2.0,3.0,470.0,2.0,515000.0
95,3.0,3.0,695.0,2.0,600000.0
58,2.0,2.0,550.0,1.0,400000.0
95,4.0,3.0,580.0,2.0,640000.0
95,3.0,3.0,450.0,2.0,511000.0
60,1.0,2.0,400.0,1.0,415000.0
70,2.0,2.0,575.0,2.0,310000.0
64,2.0,2.0,425.0,1.0,385000.0
58,2.0,2.0,480.0,1.0,480000.0
85,2.0,3.0,500.0,1.0,375000.0
55,1.0,3.0,500.0,1.0,210000.0
65,2.0,2.0,447.0,1.0,383500.0
75,2.0,3.0,730.0,2.0,480000.0
108,2.0,3.0,700.0,2.0,620000.0
40,1.0,2.0,220.0,1.0,147100.0
93,3.0,3.0,680.0,2.0,610000.0
63,1.0,2.0,380.0,1.0,245000.0
64,2.0,3.0,700.0,1.0,360000.0
62,2.0,2.0,830.0,1.0,398000.0
60,1.0,2.0,550.0,1.0,345000.0
109,4.0,2.0,900.0,2.0,725000.0
63,2.0,2.0,500.0,1.0,450000.0
40,1.0,2.0,200.0,0.0,185900.0
100,4.0,3.0,725.0,2.0,780000.0
95,3.0,3.0,650.0,2.0,675000.0
58,1.0,2.0,550.0,1.0,480000.0
75,2.0,2.0,600.0,2.0,470000.0
57,2.0,3.0,500.0,1.0,320000.0
60,2.0,2.0,375.0,1.0,435000.0
60,2.0,2.0,422.0,1.0,410000.0
109,4.0,3.0,550.0,2.0,742000.0
63,2.0,3.0,450.0,1.0,425000.0
60,2.0,2.0,370.0,1.0,319000.0
73,2.0,3.0,550.0,2.0,490000.0
106,3.0,3.0,800.0,2.0,750000.0
40,1.0,2.0,200.0,0.0,167900.0
49,1.0,2.0,350.0,1.0,295000.0
64,2.0,2.0,480.0,1.0,315000.0
57,1.0,2.0,400.0,1.0,190000.0
90,3.0,3.0,815.0,2.0,749996.0
104,3.0,3.0,680.0,2.0,565000.0
65,2.0,2.0,572.0,2.0,390000.0
70,2.0,2.0,672.0,1.0,330000.0
65,2.0,2.0,400.0,1.0,355000.0
106,3.0,3.0,800.0,2.0,680000.0
108,3.0,3.0,760.0,2.0,649999.0
63,2.0,3.0,450.0,1.0,325000.0
62,2.0,2.0,753.0,1.0,399999.0
62,2.0,2.0,380.0,1.0,430000.0
65,2.0,2.0,380.0,1.0,370000.0
65,2.0,3.0,500.0,1.0,370000.0
74,2.0,3.0,400.0,2.0,430000.0
82,2.0,2.0,650.0,1.0,575000.0
36,2.0,1.0,410.0,1.0,509000.0
65,2.0,2.0,493.0,1.0,330000.0
52,1.0,2.0,290.0,1.0,220000.0
62,2.0,2.0,710.0,1.0,399333.0
63,2.0,3.0,450.0,1.0,424000.0
95,3.0,3.0,562.0,2.0,590000.0
34,1.0,1.0,450.0,1.0,280000.0
68,2.0,3.0,550.0,1.0,340000.0
108,3.0,3.0,760.0,2.0,649111.0
67,2.0,3.0,540.0,1.0,315000.0
62,2.0,3.0,440.0,1.0,310000.0
62,2.0,2.0,830.0,1.0,399666.0
55,1.0,2.0,550.0,2.0,370000.0
98,3.0,3.0,600.0,2.0,585000.0
65,2.0,2.0,400.0,1.0,430000.0
50,1.0,2.0,445.0,1.0,264000.0
75,2.0,3.0,650.0,1.0,350000.0
82,2.0,2.0,700.0,2.0,670000.0
98,3.0,3.0,850.0,2.0,780000.0
95,3.0,3.0,560.0,2.0,525000.0
70,2.0,3.0,590.0,2.0,350000.0
50,1.0,2.0,480.0,1.0,245000.0
95,3.0,3.0,400.0,2.0,647000.0
62,2.0,2.0,736.0,2.0,370000.0
59,2.0,2.0,350.0,1.0,389999.0
82,2.0,2.0,550.0,2.0,710000.0
91,3.0,2.0,700.0,2.0,680000.0
78,2.0,3.0,597.0,2.0,600000.0
82,2.0,3.0,600.0,2.0,550000.0
58,2.0,2.0,530.0,1.0,480000.0
59,1.0,2.0,451.0,1.0,380000.0
70,2.0,3.0,550.0,1.0,325000.0
95,3.0,4.0,580.0,2.0,629000.0
74,2.0,3.0,468.0,1.0,415000.0
104,4.0,3.0,750.0,2.0,740000.0
70,2.0,2.0,650.0,2.0,320000.0
65,2.0,3.0,470.0,1.0,405000.0
63,2.0,3.0,450.0,2.0,420000.0
52,1.0,2.0,290.0,1.0,220000.0
65,2.0,2.0,400.0,1.0,405000.0
65,2.0,2.0,340.0,1.0,382000.0
72,2.0,2.0,670.0,2.0,540000.0
49,1.0,2.0,380.0,1.0,199000.0
52,1.0,2.0,290.0,1.0,220000.0
74,2.0,2.0,520.0,2.0,585000.0
67,2.0,3.0,690.0,2.0,380000.0
70,2.0,3.0,400.0,1.0,415000.0
65,2.0,2.0,400.0,1.0,400000.0
69,2.0,3.0,540.0,1.0,300000.0
62,2.0,2.0,830.0,1.0,399777.0
65,2.0,2.0,440.0,1.0,405000.0
56,2.0,2.0,500.0,1.0,265000.0
62,2.0,2.0,800.0,1.0,414994.0
70,2.0,3.0,550.0,1.0,360000.0
52,1.0,2.0,290.0,1.0,220000.0
89,1.0,2.0,640.0,2.0,695000.0
66,2.0,2.0,702.0,2.0,499000.0
50,1.0,2.0,200.0,1.0,240000.0
151,5.0,4.0,1000.0,2.0,870000.0
65,2.0,2.0,400.0,1.0,370000.0
55,1.0,2.0,340.0,1.0,246000.0
34,1.0,2.0,270.0,1.0,269000.0
70,2.0,2.0,723.0,2.0,510000.0
50,1.0,2.0,445.0,1.0,245000.0
68,2.0,3.0,420.0,1.0,420000.0
55,2.0,2.0,440.0,1.0,380000.0
109,3.0,3.0,761.0,2.0,649700.0
63,2.0,3.0,450.0,1.0,340000.0
45,1.0,2.0,360.0,1.0,325000.0
67,2.0,2.0,560.0,2.0,329999.0
74,2.0,3.0,680.0,2.0,385000.0
37,1.0,1.0,230.0,1.0,480000.0
58,2.0,2.0,580.0,1.0,375000.0
63,2.0,3.0,460.0,1.0,345000.0
72,2.0,3.0,720.0,1.0,470000.0
70,2.0,3.0,400.0,1.0,420000.0
91,2.0,3.0,551.0,2.0,570000.0
60,2.0,2.0,350.0,1.0,401000.0
64,2.0,2.0,650.0,1.0,450000.0
80,2.0,3.0,740.0,2.0,545000.0
67,2.0,2.0,670.0,2.0,335000.0
74,2.0,3.0,580.0,1.0,350000.0
69,2.0,2.0,725.0,1.0,315000.0
57,2.0,2.0,350.0,1.0,386000.0
58,2.0,1.0,400.0,1.0,460000.0
77,2.0,3.0,593.0,1.0,330000.0
85,2.0,3.0,676.0,2.0,580000.0
88,2.0,3.0,450.0,2.0,587000.0
70,2.0,3.0,380.0,1.0,320000.0
65,1.0,2.0,572.0,2.0,375000.0
57,2.0,2.0,632.0,1.0,451000.0
70,2.0,2.0,548.0,1.0,310000.0
59,2.0,3.0,400.0,1.0,360000.0
70,2.0,3.0,380.0,1.0,430000.0
70,2.0,3.0,380.0,1.0,403000.0
59,2.0,2.0,350.0,1.0,393000.0
58,2.0,2.0,400.0,1.0,560000.0
63,1.0,2.0,400.0,1.0,245000.0
70,2.0,3.0,400.0,1.0,403000.0
70,2.0,3.0,400.0,1.0,400000.0
74,2.0,2.0,604.0,2.0,472400.0
95,2.0,3.0,630.0,2.0,730000.0
62,1.0,2.0,350.0,1.0,200000.0
62,2.0,2.0,400.0,2.0,385000.0
82,2.0,3.0,550.0,2.0,575000.0
68,2.0,2.0,750.0,2.0,400000.0
64,2.0,2.0,500.0,2.0,308000.0
67,2.0,2.0,550.0,2.0,350000.0
55,2.0,3.0,500.0,1.0,398000.0
60,2.0,2.0,390.0,1.0,430000.0
34,1.0,1.0,270.0,0.0,230000.0
73,2.0,2.0,400.0,2.0,468500.0
73,2.0,2.0,400.0,2.0,468500.0
107,3.0,3.0,600.0,2.0,690000.0
95,4.0,3.0,650.0,2.0,665000.0
72,2.0,3.0,500.0,1.0,350000.0
104,2.0,3.0,700.0,2.0,700000.0
50,1.0,2.0,650.0,1.0,387000.0
63,2.0,2.0,480.0,1.0,705000.0
51,1.0,2.0,350.0,1.0,200000.0
70,2.0,3.0,400.0,1.0,425000.0
65,2.0,2.0,550.0,2.0,375000.0
75,2.0,3.0,810.0,2.0,485000.0
41,1.0,2.0,200.0,0.0,185900.0
58,1.0,3.0,490.0,1.0,238000.0
72,2.0,2.0,590.0,1.0,420000.0
82,2.0,3.0,450.0,2.0,600000.0
65,2.0,2.0,480.0,1.0,320000.0
67,2.0,2.0,575.0,2.0,299000.0
58,2.0,2.0,550.0,1.0,470000.0
58,2.0,2.0,500.0,1.0,474700.0
60,2.0,2.0,390.0,1.0,435000.0
108,3.0,3.0,760.0,2.0,650000.0
60,1.0,2.0,700.0,1.0,280000.0
68,2.0,2.0,686.0,1.0,410000.0
74,2.0,3.0,720.0,1.0,440000.0
64,2.0,2.0,450.0,1.0,375000.0
108,2.0,3.0,660.0,2.0,730000.0
48,1.0,2.0,550.0,1.0,269900.0
60,2.0,2.0,780.0,1.0,630000.0
69,2.0,3.0,550.0,1.0,320000.0
60,2.0,2.0,400.0,1.0,450000.0
60,2.0,2.0,400.0,1.0,450000.0
102,2.0,3.0,800.0,2.0,865000.0
110,3.0,2.0,600.0,2.0,740000.0
65,2.0,3.0,480.0,1.0,400000.0
40,1.0,2.0,220.0,1.0,147100.0
55,2.0,2.0,608.0,1.0,429000.0
90,3.0,3.0,650.0,2.0,640000.0
50,1.0,2.0,350.0,1.0,265000.0
95,4.0,3.0,560.0,2.0,618000.0
40,1.0,2.0,215.0,1.0,233000.0
40,1.0,2.0,215.0,1.0,233000.0
56,2.0,1.0,450.0,1.0,699999.0
90,3.0,3.0,632.0,2.0,640000.0
68,2.0,3.0,450.0,1.0,330000.0
90,3.0,3.0,900.0,2.0,749000.0
63,2.0,3.0,547.0,1.0,375000.0
70,2.0,3.0,400.0,1.0,420000.0
104,2.0,3.0,720.0,2.0,648000.0
55,1.0,2.0,430.0,1.0,435000.0
50,1.0,2.0,650.0,1.0,388888.0
55,2.0,2.0,608.0,1.0,385000.0
55,1.0,2.0,450.0,1.0,250000.0
68,2.0,3.0,645.0,1.0,290000.0
69,2.0,3.0,550.0,1.0,350000.0
70,2.0,3.0,460.0,1.0,380000.0
76,3.0,3.0,879.0,2.0,500000.0
71,2.0,3.0,550.0,1.0,299999.0
98,3.0,3.0,970.0,2.0,590000.0
95,3.0,2.0,670.0,2.0,636000.0
66,2.0,3.0,500.0,1.0,583000.0
37,1.0,1.0,320.0,1.0,440000.0
24,1.0,1.0,240.0,0.0,190125.0
77,2.0,2.0,550.0,2.0,490000.0
48,1.0,2.0,570.0,1.0,270000.0
55,2.0,2.0,439.0,1.0,418015.0
64,2.0,3.0,500.0,2.0,403000.0
50,1.0,2.0,480.0,1.0,480000.0
50,1.0,2.0,650.0,1.0,386000.0
91,2.0,2.0,670.0,2.0,604000.0
108,3.0,3.0,760.0,2.0,650000.0
74,2.0,3.0,745.0,2.0,420000.0
70,2.0,2.0,565.0,1.0,410000.0
38,1.0,2.0,280.0,1.0,275000.0
55,2.0,2.0,608.0,1.0,407000.0
41,1.0,2.0,190.0,0.0,161000.0
34,1.0,2.0,240.0,0.0,230000.0
55,1.0,2.0,360.0,1.0,239000.0
108,2.0,3.0,760.0,2.0,650000.0
58,2.0,2.0,550.0,1.0,518000.0
95,1.0,3.0,710.0,2.0,610000.0
34,1.0,2.0,310.0,1.0,279000.0
65,2.0,2.0,400.0,1.0,395000.0
95,3.0,3.0,728.0,2.0,552800.0
63,2.0,2.0,400.0,1.0,298000.0
82,2.0,3.0,499.0,2.0,657200.0
104,2.0,3.0,800.0,2.0,640000.0
70,2.0,3.0,400.0,1.0,430000.0
65,2.0,3.0,500.0,1.0,415000.0
67,2.0,2.0,562.0,2.0,420000.0
95,1.0,3.0,720.0,2.0,595000.0
70,2.0,3.0,450.0,1.0,340000.0
50,1.0,2.0,340.0,1.0,279000.0
50,2.0,2.0,450.0,1.0,350000.0
62,2.0,2.0,380.0,1.0,420000.0
106,2.0,3.0,690.0,2.0,665000.0
80,2.0,2.0,600.0,2.0,745000.0
55,2.0,2.0,470.0,1.0,440000.0
95,3.0,3.0,728.0,2.0,561800.0
78,2.0,2.0,510.0,2.0,420000.0
67,1.0,2.0,565.0,2.0,350000.0
63,2.0,3.0,450.0,2.0,370000.0
64,1.0,3.0,336.0,1.0,275000.0
70,2.0,3.0,450.0,1.0,430000.0
109,1.0,2.0,900.0,2.0,730000.0
95,3.0,3.0,600.0,2.0,579900.0
54,1.0,2.0,400.0,1.0,270000.0
85,2.0,3.0,750.0,2.0,530000.0
106,3.0,2.0,755.0,2.0,799000.0
95,3.0,3.0,630.0,2.0,800000.0
95,2.0,3.0,600.0,2.0,580000.0
85,3.0,2.0,840.0,2.0,530000.0
62,2.0,2.0,800.0,1.0,399222.0
70,2.0,2.0,550.0,1.0,370000.0
63,2.0,3.0,510.0,1.0,450000.0
57,2.0,2.0,450.0,1.0,314999.0
62,1.0,2.0,390.0,1.0,240000.0
75,2.0,3.0,650.0,1.0,370000.0
91,3.0,2.0,780.0,2.0,720000.0
53,1.0,2.0,330.0,1.0,215000.0
74,2.0,2.0,461.0,2.0,490000.0
90,2.0,2.0,650.0,2.0,620000.0
63,2.0,3.0,696.0,2.0,440000.0
41,1.0,2.0,190.0,1.0,209000.0
80,2.0,3.0,750.0,2.0,700000.0
52,1.0,2.0,580.0,1.0,325000.0
64,2.0,2.0,570.0,1.0,372000.0
56,1.0,2.0,380.0,1.0,269000.0
96,2.0,3.0,660.0,2.0,620000.0
71,2.0,3.0,650.0,1.0,345000.0
95,3.0,3.0,728.0,2.0,563800.0
68,2.0,3.0,480.0,1.0,340000.0
64,2.0,3.0,700.0,1.0,361000.0
60,2.0,2.0,345.0,1.0,424000.0
91,3.0,3.0,480.0,2.0,665000.0
70,2.0,3.0,400.0,1.0,340000.0
62,1.0,2.0,420.0,1.0,235000.0
64,2.0,2.0,543.0,1.0,395000.0
48,1.0,2.0,480.0,1.0,250000.0
56,1.0,2.0,396.0,1.0,245000.0
70,1.0,2.0,500.0,1.0,360000.0
56,1.0,2.0,550.0,1.0,220000.0
93,3.0,3.0,996.0,2.0,900000.0
68,2.0,3.0,400.0,1.0,320000.0
44,1.0,2.0,350.0,1.0,245000.0
49,1.0,2.0,480.0,1.0,247000.0
67,2.0,3.0,800.0,1.0,430000.0
58,1.0,2.0,690.0,1.0,259000.0
70,2.0,3.0,450.0,1.0,413000.0
95,3.0,3.0,562.0,1.0,575000.0
106,3.0,3.0,920.0,2.0,700000.0
65,2.0,2.0,420.0,1.0,375000.0
74,2.0,2.0,670.0,2.0,515000.0
74,2.0,3.0,730.0,2.0,525000.0
96,3.0,3.0,880.0,2.0,800000.0
66,2.0,2.0,550.0,2.0,525000.0
60,1.0,2.0,550.0,0.0,480000.0
95,3.0,3.0,650.0,2.0,585000.0
109,3.0,2.0,705.0,2.0,620000.0
115,3.0,3.0,850.0,1.0,680000.0
96,3.0,3.0,440.0,2.0,640000.0
95,2.0,3.0,600.0,2.0,525000.0
68,2.0,3.0,620.0,1.0,290000.0
108,4.0,4.0,700.0,2.0,545000.0
95,3.0,3.0,560.0,2.0,625000.0
56,1.0,2.0,400.0,1.0,235000.0
49,1.0,2.0,363.0,1.0,235000.0
75,3.0,3.0,657.0,2.0,577000.0
67,2.0,2.0,680.0,2.0,500000.0
70,2.0,2.0,415.0,1.0,468000.0
70,2.0,2.0,460.0,1.0,395000.0
64,2.0,2.0,450.0,1.0,375000.0
50,1.0,2.0,650.0,1.0,384000.0
104,3.0,3.0,800.0,2.0,650000.0
82,2.0,3.0,680.0,1.0,535000.0
106,4.0,3.0,900.0,2.0,720000.0
60,2.0,3.0,480.0,1.0,380000.0
50,1.0,2.0,430.0,1.0,245000.0
83,2.0,2.0,820.0,2.0,420000.0
91,4.0,3.0,600.0,2.0,575000.0
84,3.0,3.0,600.0,2.0,865000.0
60,2.0,3.0,480.0,1.0,325000.0
50,1.0,2.0,380.0,1.0,294990.0
68,2.0,3.0,460.0,1.0,340000.0
67,2.0,2.0,600.0,2.0,479000.0
72,2.0,3.0,850.0,2.0,479000.0
40,1.0,2.0,200.0,0.0,213000.0
60,2.0,2.0,595.0,1.0,570000.0
48,1.0,2.0,400.0,1.0,240000.0
40,1.0,2.0,200.0,0.0,183000.0
49,1.0,2.0,480.0,1.0,246000.0
65,2.0,3.0,380.0,1.0,286000.0
60,2.0,2.0,400.0,1.0,530000.0
65,2.0,2.0,617.0,2.0,360000.0
64,2.0,2.0,450.0,1.0,360000.0
75,2.0,3.0,690.0,1.0,520000.0
108,3.0,3.0,760.0,2.0,648000.0
65,2.0,2.0,650.0,2.0,365000.0
64,2.0,2.0,480.0,1.0,320000.0
55,2.0,2.0,450.0,1.0,402800.0
58,1.0,2.0,360.0,1.0,275000.0
63,2.0,2.0,799.0,1.0,399000.0
40,1.0,2.0,200.0,0.0,214000.0
40,1.0,2.0,200.0,0.0,212000.0
77,2.0,3.0,700.0,1.0,565000.0
55,2.0,2.0,608.0,1.0,418000.0
67,2.0,2.0,585.0,2.0,310000.0
75,1.0,2.0,620.0,2.0,510000.0
77,2.0,3.0,500.0,1.0,398000.0
122,4.0,3.0,600.0,2.0,755000.0
61,2.0,2.0,390.0,1.0,460000.0
60,1.0,2.0,650.0,2.0,295000.0
84,2.0,3.0,750.0,1.0,465000.0
65,1.0,2.0,437.0,1.0,420000.0
56,1.0,2.0,380.0,1.0,295000.0
57,2.0,2.0,439.0,1.0,449815.0
88,2.0,3.0,800.0,2.0,615000.0
69,2.0,3.0,480.0,1.0,319000.0
62,1.0,2.0,445.0,1.0,215000.0
95,3.0,3.0,620.0,2.0,550000.0
69,2.0,3.0,375.0,1.0,279000.0
104,2.0,3.0,550.0,2.0,660000.0
63,1.0,3.0,425.0,1.0,315000.0
48,1.0,2.0,360.0,1.0,200000.0
49,1.0,2.0,345.0,1.0,230000.0
105,3.0,3.0,735.0,2.0,901000.0
98,3.0,3.0,1152.0,2.0,800000.0
60,2.0,2.0,621.0,1.0,320000.0
50,1.0,2.0,650.0,1.0,348999.0
64,2.0,2.0,430.0,1.0,420000.0
77,2.0,3.0,508.0,2.0,479000.0
60,2.0,3.0,480.0,1.0,320000.0
50,1.0,2.0,480.0,1.0,253000.0
50,1.0,2.0,345.0,1.0,250000.0
90,2.0,3.0,720.0,2.0,607000.0
84,3.0,3.0,870.0,2.0,650000.0
106,3.0,3.0,750.0,2.0,787000.0
55,2.0,2.0,550.0,1.0,300000.0
67,2.0,2.0,475.0,1.0,287000.0
63,2.0,3.0,459.0,1.0,372000.0
106,2.0,3.0,780.0,2.0,657000.0
70,2.0,2.0,470.0,2.0,555000.0
60,2.0,2.0,450.0,1.0,430000.0
64,2.0,3.0,590.0,1.0,380000.0
57,2.0,2.0,501.0,2.0,540000.0
91,3.0,3.0,880.0,2.0,749771.0
68,2.0,2.0,635.0,1.0,435000.0
109,3.0,3.0,700.0,2.0,690000.0
57,2.0,2.0,580.0,1.0,420000.0
70,2.0,2.0,600.0,1.0,340000.0
70,2.0,3.0,545.0,1.0,398000.0
62,2.0,2.0,799.0,1.0,399111.0
58,1.0,2.0,360.0,1.0,280000.0
57,2.0,3.0,380.0,1.0,440000.0
77,2.0,3.0,628.0,2.0,443100.0
50,1.0,2.0,430.0,1.0,235000.0
56,1.0,2.0,550.0,1.0,229000.0
122,2.0,3.0,800.0,2.0,820000.0
80,2.0,2.0,450.0,1.0,430000.0
55,1.0,2.0,450.0,1.0,299000.0
95,1.0,3.0,720.0,2.0,845000.0
